created_at;;full_text;lang;username
Mon May 13 05:51:54 +0000 2024;;Meningkatkan kualitas SDM warga di wilayah IKN yang berjumlah 200 ribuan jiwa. Jadi kalau ada sekitar 200.000 penduduk maka Otorita IKN perlu menjaga kelahiran 3.200 per tahun agar anak yang terlahir tidak mengalami stunting. Manchester United Casemiro #PrayForSumbar ziva https://t.co/gXcFvH14oE;in;nilaaagst
Mon May 13 05:51:52 +0000 2024;;Kepala Badan Kependudukan dan Keluarga Berencana Nasional (BKKBN) dr Hasto Wardoyo menyebut bahwa Ibu Kota Nusantara (IKN) dapat menjadi percontohan untuk tidak melahirkan stunting baru atau nol stunting. __ Manchester United Casemiro #PrayForSumbar ziva https://t.co/KIbMIQ27Hh;in;indlatifah_
Mon May 13 05:51:48 +0000 2024;;@rahmaut @Raden__Ontoseno Jamannya pak harto pernah lho 10 th indonesia bebas cukai krn bea cukai dianggap sarangnya pungli. Klo saat ini bea cukai di hilangkan kayake gak mungkin soale pemerintah lagi gencar2nya income dr pajak buat proyek IKN dan makan ;in;priskaml
Mon May 13 05:51:44 +0000 2024;;@DokterTifa Berpikirnya yang panjang &amp;in;jordyks9_
Mon May 13 05:51:40 +0000 2024;;@DokterTifa Sebaiknya biar adil IKN ditempati Presiden Jokowi Dan Wapres Gibran Dan DKI Jakarta ditempati Presiden Prabowo.... kami ikhlas...;in;mhzpranata
Mon May 13 05:51:35 +0000 2024;;@DokterTifa Ya buat kitalah rkyt smesta mari kitq brduyun duyun pindah ke IKN;in;v_venikm
Mon May 13 05:51:35 +0000 2024;;@DokterTifa Embuh wes dalem nggih bingung Dok masalahe dalem piambah yo moh ten IKN awet cilik neng Jakarta yo wis betah neng Jakarta ;in;miawmeow_
Mon May 13 05:51:31 +0000 2024;;@DokterTifa Ya.. sepertinya IKN memang mungkin diperuntukan bukan utk orang Indonesia... tapi utk orang asing... kita saat ini memang lagi menggandrungi orang asing aseng... senang orang asing memberi kehidupan yg super layak kepada orang asing..;in;nitangelika
Mon May 13 05:51:29 +0000 2024;;@DokterTifa Terjawab kl IKN dibangun bkn utk RI tp utk cina2. Pdhl udh ngebabat hutan tropis yg jd paru2 dunia udh gusur n rampas tanah rakyat. Jadi rakyat dipaksa berkorban utk cina2 itu. Rezim t 4 1 |&lt;in;rikadn_1
Mon May 13 05:51:22 +0000 2024;;@DokterTifa Kita liatin aja Bu dokter..kiprahnya orang2 ngasal ini yg cuma mau jadi kacungnya Tiongkok...sungguh tepat sekali yg dikatakan Anies bahwa IKN digagas tidak berdasarkan kebutuhan rakyat Indonesia tapi mengikuti kemauan Aseng dan asing...Selama;in;novaprmtasr
Mon May 13 05:51:18 +0000 2024;;@DokterTifa Kita ngotot bangun rumah tentunya ingin menghuni &amp;in;ratnawndasari
Mon May 13 05:51:14 +0000 2024;;@DonyIra45939737 @DokterTifa Emang nya kalimantan lokasi IKN bukan wilayah indonesia yea dan penduduk nya bkn warga indonesia jg !!!;in;ellanurkyl
Mon May 13 05:51:12 +0000 2024;;Kaya nya wakil yg mau tinggal di IKN bpke yg ngotot bangun anake yg tinggalin;in;azzkeyla
Mon May 13 05:51:08 +0000 2024;;@kompascom Jakarta segitu luar biasa bagusnya siapa juga yg tergoda pindah ke ikn;in;tiarazskia_
Mon May 13 05:51:04 +0000 2024;;@maswisnulele fall in love with pembangunan IKN;in;sonyaratuliaa
Mon May 13 05:51:00 +0000 2024;;@DokterTifa Wekawekawekaweka cuma modus beri statement negatif Kalau semuanya sudah pindah ke IKN nyinyir an mu ga bakalan sampai sana.......takut bacotmu g laku dan g digubris kalau sudah di IKN pusat kendalinya;in;likameidinaa
Mon May 13 05:50:55 +0000 2024;;@DokterTifa Saran kalau IKN tdk dilnjutkan..jadikan saja sebagai daerah wisata. Bangunan gedung dan fasilitas lain yg sudah dibangun bisa dijadikan hotel homestay dll. Tinggal buat fasiltas dan sarana lainnya. Dan tanah2 kosong lainnya bisa dihutani lg da;in;anjanirahmanii
Mon May 13 05:50:51 +0000 2024;;Coba cek geografis Jakarta &amp;in;shakillaharisah
Mon May 13 05:50:47 +0000 2024;;@DedynurPalakka @jokowi Penting sih penting tapi bukan ber arti lalu ada yg urgent di abaikan contoh menumpuk utang untuk membangun IKN membiarkan banyak Rakyat kelaparan membiarkan anak anak putus sekolah karena tdk ada biaya membiarkan sebagian masaraka;in;IndraBaybay
Mon May 13 05:50:45 +0000 2024;;Senin Indonesia 13 Mei #DemiIndonesia Indonesia Emas 2045 IKN Nol KM BUMN Jakarta 2024 Reformasi Belum Selesai SHP PIN Merah Putih #stamps #PostOffice #philately #art #eBay 1 M Reformasi 09.09.99:09 Asembagus 68373 Situbondo Tapal Kuda Jawa Timur Bali Denpasar Bandung Gen X Y Z https://t.co/ML9nNxGdqm;in;Pranata12Aldi
Mon May 13 05:50:41 +0000 2024;;@DokterTifa IKN buat si samsul ketum psi serta anak dan cucu serta cicitnya si joko ... Kurang enak mana hidup jadi RAJA di KONOHA;in;_Prameswari_
Mon May 13 05:50:36 +0000 2024;;@DokterTifa Gibran aja yg tinggal d IKN;in;FiraHanani44
Mon May 13 05:50:32 +0000 2024;;@Nagashima_007 @eddesign_ @BBerizik @blantik_pedhet2 Yang namanya kota pastilah perlu adanya fasilitas seperti Hotel Rumah Sakit Pusat Perbelanjaan dll ....semua itu memang kegiatan bisnis yg biasa ada disemua kota pada umumnya. Pastilah warga IKN &amp;in;Dara_1Asmara1
Mon May 13 05:50:29 +0000 2024;;Gua Tapak Raja jadi unggulan DTW IKN https://t.co/EOP4bBSce2;in;roymz_13
Mon May 13 05:50:28 +0000 2024;;@MartinusButarb1 @aniesbaswedan Saya s7 jika PS setuju dengan ide² perubahan termasuk membatalkan IKN dan yg penting si samsul dijadikan pajangan pigora aja ...he he.....!;in;NaraSalimah_
Mon May 13 05:50:23 +0000 2024;;IKN sebenarnya untuk siapa sih jok?;in;TaraMalika123
Mon May 13 05:50:22 +0000 2024;; @jokowi @gibran_tweet Prabowo sdh gak mau diganggu BOCIL ..! Makanya wakil nya itu disuruh kerja di IKN suruh ngurusin IKN Prabowo mau ngurus makan gratis di Jakarta..! Ngeriiii.... Sdh mulai ada perpecahan https://t.co/z1BDDFCDI6;in;IrfanJaya09
Mon May 13 05:50:16 +0000 2024;;@gilang_ahm31272 Cocok. Nanti Samsul akan bisa main presiden-presidenan disana rakyatnya penduduk IKN saja. Photonya juga hanya dipasang di kantor &amp;in;LunaCahaya12
Mon May 13 05:50:14 +0000 2024;;@H4T14K4LN4L42 @BillGates @elonmusk Oh ya bangun IKN aja cuma 470 T. Masak rumah kek gitu lebih mahal dari istana presiden + rumah2 menteri + rumah2 ASN + jalan + kantor2 di IKN ? ;in;SitiAyudia5
Mon May 13 05:50:08 +0000 2024;;@iknnewsantara eh ada buzzer ikn.....buzzer yg gak percaya pendidikan bisa memajukan bangsa;in;LarasRaisa01
Mon May 13 05:50:04 +0000 2024;;@MsElva10530471 @cukSJWcuk @DedynurPalakka @jokowi IKN tetap akan diselesaikan TAPI NANTI AJA GAK PERLU TERGESA BUKAN HAL MENDESAK;in;AmaraKirana45
Mon May 13 05:49:59 +0000 2024;;@cukSJWcuk @DedynurPalakka @jokowi IKN akan diselesaikan Tapi nanti aja SETELAH TAHUN 2027;in;Salsabindia2
Mon May 13 05:49:55 +0000 2024;;@DokterTifa Sudah wajar klu yg merintis bangun IKN harusnya berani menikmati masa pensiunnya tinggal di IKN sambil tiap mggu bisa pantau kemajuan pembangunan nya dong;in;TanayaVira
Mon May 13 05:49:51 +0000 2024;;Wealah ikn untuk WNA asing dan Aguan cs? https://t.co/SqB4D1CcTu;in;AlyaSafira123
Mon May 13 05:49:46 +0000 2024;;@dustheria JANESH MAU KE IKN BENERAN?!?! ;in;WijayaRani7
Mon May 13 05:49:42 +0000 2024;;@DokterTifa bisa jd kota hantu IKN;in;NaylaStas2
Mon May 13 05:49:38 +0000 2024;;upi lagi upi lagi hadehh;in;RaisaPurwa8
Mon May 13 05:49:36 +0000 2024;;@UusRsd Ini tipe pejabat rezim jago kandang hanya berani sama orang sekampung tapi berhadapan dg eropa soal embargo minyak sawit keok... Jualan IKN ke asing ga laku laku tapi kalo dg rakyat bukn main sadis nya....haaa banci Lo;in;mr139819
Mon May 13 05:49:34 +0000 2024;;@YandraD31 Ketika pabrik² ditutup harga bahan² kebutuhan pokok naik listrik &amp;in;KiranaHart32
Mon May 13 05:49:32 +0000 2024;;@DokterTifa Kata Jokowi bahwa peringatan 17 Agustus 2024 katanya akan diselenggarakan di Istana Presiden yang baru di IKN apa benar ?;in;KeishaPran7
Mon May 13 05:49:26 +0000 2024;;@CNNIndonesia Katanya ikn sudah pindah masih saja urus Jakarta... Pindah yaa sepi ga butuh lg itu uu;in;FarahKiranw4
Mon May 13 05:49:22 +0000 2024;;@Catatan_ali7 Lah bjir kalimantan banyak emasnya tp org Singapore suruh masuk ke ikn konyol bat;in;MalikaDara6
Mon May 13 05:49:17 +0000 2024;;Jalan Tol IKN akan terhubung dengan jalan Tol Balikpapan-Samarinda #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/jCSikQ3eas;in;CintaSutrisn22
Mon May 13 05:49:13 +0000 2024;;@DokterTifa Ikn kan ibukota nusantara..emang indon udah ganti nama jadi nusantara..ibukota indon ma ttp jakarta;in;AriaBel20
Mon May 13 05:49:08 +0000 2024;;@detikcom Pemerintah sedang fokus bangun IKN;in;lindandyn
Mon May 13 05:49:04 +0000 2024;;@__AnakKolong Bakal jadi candi Hambalang ke 2 nih mas Sudrajat Djiwandono : Lebih memprioritaskan Makan siang gratis dari pada IKN https://t.co/SJ1Kaughr7;in;mochaji1_
Mon May 13 05:49:00 +0000 2024;;@democrazymedia sudah ga ngerti ini ikn gmn si;in;reynaldifahar
Mon May 13 05:48:55 +0000 2024;;@Chynthia_K Kegedean karep alias ngawang-awang mo nyenengin banyak warga dan tampak menyebar Nusantara tapi investor punya kalkulasi lain yaitu mending proyek yang dekat kekuasaan di mana pun itu: Jakarta atawa IKN;in;wandavlt_
Mon May 13 05:48:50 +0000 2024;;@DadangSuhe99641 @HeryIdris5 Mau kemana Jokowi sehabis digusur dari Istana? Paling masuk IKN tapa nyering. Soalnya ngga ada yg nampung takut dikhianati;in;ichamrs15
Mon May 13 05:48:46 +0000 2024;;Sholikhin Jebuuuul tahun 2023 Tanah di IKN tdk boleh dijual tahun 2024 Tanah di IKN boleh dijual https://t.co/rVHCKzPix8;in;randypermanaa12
Mon May 13 05:48:41 +0000 2024;;@HeryIdris5 Gerindra tidak pede karena fiskal sdh gudubrak! anyut ke IKN belum lagi makan siang susu gratis.. tambah ambyar Kalap tu Om Wowo.. bisa.. bisa hp melayang and meja ditinju brak!;in;gabriellatumiw
Mon May 13 05:48:38 +0000 2024;;@dinulfadli_ @MafiaWasit @KemenPU Uang IKN udah di pangkas buat MAKAN SIANG GRATIS.;in;ellacindiya
Mon May 13 05:48:33 +0000 2024;;@Nagashima_007 @BBerizik @blantik_pedhet2 Orang luar Negeri itu tahu adab. Sebuah tanah leluhur bagi adat masa' dirusak. Mereka berfikir ulang utk beli tanah itu. Mereka ingin hasil alam Indonesia bukan tempat tinggal. Hanya mereka yg bodoh tinggal di IKN;in;shabrinaluna89
Mon May 13 05:48:28 +0000 2024;;@vvotanet IKN ga sih?? ;in;vansehaveronica
Mon May 13 05:48:26 +0000 2024;;@__AnakKolong Selagi msh berkuasa bebassss mau gali lubang hutang semakin dalam. Apa siih urgensinya membangun IKN...???;in;ninazatulinaa12
Mon May 13 05:48:21 +0000 2024;;@DokterTifa IKN cuma pintu masuk menguasai segala jenis tambang untuk para investor dengan kerajaan oligarki nusantara. Semua SDA dikendalikan dari IKN oleh asing dan oligarki. Makanya harus jauh dari Jakarta dan Jawa dan gak akan ada demo demo anti asing;in;vennyamaria
Mon May 13 05:47:16 +0000 2024;;@Mdy_Asmara1701 Mudah2 presiden dan wakil. Presiden terpilih berkantor di ikn. Lbih cepat lbih baik;in;Moh_Jupri
Mon May 13 05:46:58 +0000 2024;;@tempodotco Klo dr segi militer IKN amat mudah di invasi terbuka baik dr darat ataupun lwt laut batavia / jayakarta dr segi posisi strategis sudah baik kenapa belanda naruh ibukota nya di batavia dan pusat AD nya di bandung krn susah di invasi laut jawa y;in;sangglow
Mon May 13 05:45:11 +0000 2024;;@DjoyoD_joyo789 @BBerizik @blantik_pedhet2 Jika msh pihak kita. Bagaimana jika pihak luar? Adakah negara yg menjual tanah didekat istana negara nya? Bukan kah IKN khusus ibu kota pemerintahan dan bukan area bisnis?;in;Muhamma48288841
Mon May 13 05:45:10 +0000 2024;;@DokterTifa mampuslah bangsat-bangsat anggota DPR yg tidak berguna untuk rakyat itu pindah ke IKN .Pindahkan segera!;in;Muhamma48288841
Mon May 13 05:45:09 +0000 2024;;GUA TAPAK Jadi Unggulan DTW IKN https://t.co/tck4SjWcp8;in;Muhamma48288841
Mon May 13 05:45:09 +0000 2024;;@DokterTifa Gimana caranya tu? Bukannya DPR yg netapin anggaran proyek IKN? hmm;in;Muhamma48288841
Mon May 13 05:42:28 +0000 2024;;@GundalaOfTruth @KamandanunGaPak nyebut IKN jadi pengen colek @AgusYudhoyono ya gak @Indro_Warkop ?;in;NantheraDwi
Mon May 13 05:42:14 +0000 2024;;@StefanAntonio__ Cerita tidak berkualitas. Yang benar wapres Makruf akan segera tempati istana wapres di IKN. Sebelum pensiun. Setelah Gibran di lantik resmi jadi wapres. Langsung tempati istana wapres di IKN. IKN jadi pusat ibukota pemerintahan NKRI. Bai;in;tearsafterain
Mon May 13 05:41:35 +0000 2024;;@MafiaWasit @KemenPU gampang ntar dibeliin tapi buat ikn dulu;in;tobeyicrumbs
Mon May 13 05:40:49 +0000 2024;;Benci bgt sama ni ikn buntal;in;dragoeinside
Mon May 13 05:40:07 +0000 2024;;@karlinatitik5 Kemauan rakyat RI spt itu vonisnya ada anjuran tuntutlah ilmu walau kenegeri cina tapi yg terjadi bukan ilmu vonis mati buat koruptor yg diadopsi Mbak malah ilmu: ngutang duit gadaikan IKN paham kiri dan pekerjakan TKA China yg diimplementa;in;TrioKwekKwek555
Mon May 13 05:39:05 +0000 2024;;@Shanty1BM Ya jelaslah.ikn kan program jokowi.kalau makan gratis kan program prabowo.tentunya jalanin program sendiri dong.;in;vexcalabran
Mon May 13 11:13:59 +0000 2024;;IKN sudah Final Jangan ada gonjang ganjing lagi! Pembangunan IKN perlu dukungan bukan perdebatan. Ini persoalan membangun kota dunia demi Indonesia Maju Dukung pembangunan dan pemindahan IKN #IKN #IndonesiaMaju #IbuKotaNusantara https://t.co/PgXWBQR8Oh;in;UnpetitG
Mon May 13 11:12:49 +0000 2024;;prabowo ogah di IKN DPR ogah di IKN gibran dan keluarga dipaksa saja di IKN dan jokowi juga..;in;yangbaikbisa
Mon May 13 11:12:42 +0000 2024;;punya rumah di IKN peliharaannya unicorn;in;VeritasArdentur
Mon May 13 11:13:59 +0000 2024;;@mbakcrushmu_ 29. Cakra kayanya ada 4 salah satunya Cakra Ra jawabannya A (Crita) dan D (Priya) 30. A. Pandawa karena B. Janaka C. Nakula D. Werkudara;in;si4riNew
Mon May 13 11:12:49 +0000 2024;;@sugarglss angkot ikn udh bisa terbang nder lu ketinggalan jauh;in;AbdulGo35956941
Mon May 13 11:12:42 +0000 2024;;@kumparan Apakah yg tinggal di IKN akan seperti tinggal di PIK? Penduduk asli hanya tinggal melihat dari kejauhan;in;VeritasArdentur
Mon May 13 11:10:40 +0000 2024;;@DokterTifa @gibran_tweet IKN bakal sama nasibnya dgn MEIKARTA awalnya gembar gembor kota paling canggih lah ternyata akhirnya jadi hutan beton yg dihuni oleh hantu dan gendoruwo;in;penemusedotan
Mon May 13 11:08:53 +0000 2024;;ingin berkumandang stop glorifying IKN tpi keluarga lo banyak yg kerja dipemerintahan........... Pernah ngutarain pendapat politik langsung dikeroyok w kan atut yak wkkwkw;in;naufaltirto
Mon May 13 11:07:28 +0000 2024;;@CV_KP_Mandiri Ya sudah gini aja kalo bayar utang kereta cepat ke China gak sanggup gimana kalo bayar utang kereta cepatnya pake tanah IKN ?;in;penemusedotan
Mon May 13 11:07:20 +0000 2024;;@Bambangelf @arieparikesit Yg penting IKN laik upacara agustusan;in;xlvhlxv
Mon May 13 11:07:19 +0000 2024;;@Gamerkantoranid Oh iya tambahin dah. Semoga Nintendo mau bikin HQ di IKN ;in;ikn0wuu
Mon May 13 11:06:43 +0000 2024;;Komitmen Prabowo Subianto Buat Kesejahteraan Para Masyarakat Adat di IKN https://t.co/XKsA4GeV5F;in;UnpetitG
Mon May 13 11:06:24 +0000 2024;;@hellowrlds daya beli rendah pajak pph dan ppn naik clan oslo lagi nyari usaha dana buat bangun IKN. Kalo mau ngewe mending coli aja jgn beranak dulu bebannya berat;in;yangbaikbisa
Mon May 13 11:06:02 +0000 2024;;@JSTrikukuh Iya ngibul dia wkwkw. Kan investor di IKN dah banyak banget tuh. Apple Tesla dll. Silicon Valley ketar ketir tuh;in;VeritasArdentur
Mon May 13 11:04:30 +0000 2024;;Nikmatnya jd warga 62 dari bawah dipalak parkir liar dari atas dipalak @beacukaiRI dan @DitjenPajakRI. Duitnya semua buat mewah2an penagihnya. Awas aja ya kalu masih pada bilang itu utk infrastruktur lala bangke!. Semua jg tau itu jd rumah mewah menteri2 di IKN!!!;in;AhmadLutfhii
Mon May 13 11:01:45 +0000 2024;;@Abiburu @gilang_ahm31272 Iya.. buat makan gratis aja masih kebingungan tuh gak ada dananya.. Kaka iparnya aja bilang : lebih baik buat Maksi Gratis drpda buat ikn;in;VeritasArdentur
Mon May 13 11:00:04 +0000 2024;;@T0M5helby Makan gratis brp ? Susu gratis brp ? 19 juta lowker ? 3 jt rumah ? 7 posisi mantri perlu brp lg ? IKN ? goodbye @EviDrajat @AirinDatangLagi @_Rizmaya__ @_riverheaven @Syarman59 @yusuf_dumdum;in;AbiebSyah087021
Mon May 13 10:55:39 +0000 2024;;@DedynurPalakka Yakin kalo Prabowo gak akan mau tinggal di IKN nanti!!! Dia sudah terbiasa hidup senang di Jakarta sekitarnya.;in;mutermalem
Mon May 13 10:54:37 +0000 2024;;Nikmatnya jd warga 62 dari bawah dipalak parkir liar dari atas dipalak @beacukaiRI dan @DitjenPajakRI. Duitnya semua buat mewah2an penagihnya. Awas aja ya kalu masih pada bilang itu utk infrastruktur lala bangke!. Semua jg tau itu jd rumah mewah menteri2 di IKN!;in;ErwinSatriani
Mon May 13 10:54:26 +0000 2024;;@DokterTifa Emg kagak mikir jd pemerintah. Ud Jakarta jadi DKJ doang. Trus IKN ga diminati . Buat apaan ikn ??;in;her_alone
Mon May 13 10:53:01 +0000 2024;;@T0M5helby Jadi IKN dibangun utk siapa? Wah bisa² jadi kota mati.;in;yeaitsallgood
Mon May 13 10:52:09 +0000 2024;;IKN NUSANTARA BEBAS KEMISKINAN DI TAHUN 2035. Lihat Selengkapnya di: https://t.co/OAc8HY3cf7 https://t.co/7HKRY6a6HB;in;bangban96154536
Mon May 13 10:51:45 +0000 2024;;@liberocks Bjir segera hubungi pihak pengembang IKN sekarang ;in;kendarabadai
Mon May 13 10:48:53 +0000 2024;;@DokterTifa Duit di buang buang gae hal sing gak masuk di akal utang triliun an demi IKN sing sakiki ujung²e gak gelem pindah Rono. Mamulane nek dari awal di pkr DOWO gak bakal ky ngene wes bacut utange Negoro nekak gulu trs IKN at di gae sopo at di gae ;in;chenoa2104
Mon May 13 10:48:48 +0000 2024;;@baksocious tuaan kmu berarti aku manggil kamu kakak ;in;DeeCow2
Mon May 13 10:48:30 +0000 2024;;@detikcom mending bangun IKN kan;in;Nadd_yas
Mon May 13 10:48:16 +0000 2024;;Komitmen Prabowo Subianto Buat Kesejahteraan Para Masyarakat Adat di IKN https://t.co/du5dW1l2cP;in;Afrizal_T_F
Mon May 13 10:47:37 +0000 2024;;Pemerintah terus berupaya membangun sistem pertahanan cerdas atau _smart defense system_ di IKN Nusantara. Sistem pertahanan cerdas harus dibangun di IKN karena daerah tersebut nantinya akan menjadi pusat pemerintahan Indonesia https://t.co/ieSO3VqDgu;in;psychicmew2
Mon May 13 10:47:05 +0000 2024;;Pemerintah terus berupaya membangun sistem pertahanan cerdas atau _smart defense system_ di IKN Nusantara. Sistem pertahanan cerdas harus dibangun di IKN karena daerah tersebut nantinya akan menjadi pusat pemerintahan Indonesia https://t.co/LaAUPo2cqc;in;BungaNdaru
Mon May 13 10:45:53 +0000 2024;;Pemerintah terus berupaya membangun sistem pertahanan cerdas atau _smart defense system_ di IKN Nusantara. Sistem pertahanan cerdas harus dibangun di IKN karena daerah tersebut nantinya akan menjadi pusat pemerintahan Indonesia https://t.co/b74KHpq6de;in;AtokSsk
Mon May 13 10:44:38 +0000 2024;;Yakin lbh dr 50% akan bermasalah termasuk IKN krn selain dana gila2an yg berasal dr hutang jg penyediaan tanahnya umumnya bermasLah...;in;ariflukman2268
Mon May 13 10:44:16 +0000 2024;;lu gatau aja supra bensin 2 liter bisa dari narogong ke IKN https://t.co/J3RV5abSxM;in;preittylie
Mon May 13 10:42:46 +0000 2024;;Apresiasi pembangunan IKN Demokrat dorong pemerataan pembangunan infrastruktur daerah penyangga. . #demokrat #AHY #pdemokrat #ikn https://t.co/RWIJ8PoPGU;in;itsrancchi
Mon May 13 10:42:39 +0000 2024;;@CV_KP_Mandiri Saran pak @ikn_id Jangan jadi makelar pak... Biarkan warga yang dizalimi yang menjual lahan mereka sendiri Bukan premanisme dalam bentuk undang² yang mengambil lahan masyarakat dengan murah dan menjualnya dengan harga mahal. BAYAR DULU pak;in;DjoyoD_joyo789
Mon May 13 10:41:11 +0000 2024;;@T0M5helby Pdhl yg dapat bansos &amp;in;nalarto
Mon May 13 10:41:03 +0000 2024;;@msaid_didu IKN dibuat untuk orang cina namanya juga proses naturalisasi pertukaran pemain jadi untuk orang-orang kalimantan namanya juga kali mantan mungkin ya.. mungkiiinn.. mungkin banget bisa terjadi.. role modelnya pulau kecil sudah bisa direalisasi.;in;macetjalanbgt
Mon May 13 10:40:00 +0000 2024;;@ragadnrld uang e utk bgun rumah di IKN ;in;officialinews_
Mon May 13 10:39:56 +0000 2024;;@DokterTifa Kabare IKN dinggo Gibran ... ben Gibran ngarit wae ning kono ngarit kuwi ngirit ra sah nganggo APBN amargo APBN wis dientek-e bapak-e.;in;NeysaAlsharaa
Mon May 13 10:39:41 +0000 2024;;Desas-desus: Wowo dan DPR ogah pindah ke IKN;in;macetjalanbgt
Mon May 13 10:37:34 +0000 2024;;@T0M5helby Katanya dukung IKN harus nya konsekwen udab pindah saja agar jakarta aman dan ngga macet;in;ulmariyahalena
Mon May 13 10:36:48 +0000 2024;;@taharudddin Mana pajak bakal naik lagi. Siapa sih yg ide bgt bikin IKN kya banyak duit aja;in;marthahayani
Mon May 13 10:36:43 +0000 2024;;@T0M5helby Udah IKN buat Jokowi aja + dia yang bayar utang. Kita ikhlas koq;in;alejandcarls
Mon May 13 10:36:42 +0000 2024;;@sociotalker Udah ketebak endingnya IKN ini...;in;nalarto
Mon May 13 10:35:49 +0000 2024;;@tagarabak Lha hutan tropis aja digunduli buat bikin IKN yg ga jelas juntrungnya ga jelas desainnya. Apalagi cuma DAS. Menteri/kementerian lingkungan hidup di negeri ini bnr2 magabut ;in;MayaHandayaani
